CustomerID,Gender,Age,Tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2504,Male,42,65,Month-to-Month,PayPal,103.32,616.97,No
2505,Male,56,3,Two Year,Credit Card,24.16,1325.31,No
2506,Male,18,26,Month-to-Month,PayPal,103.28,3071.55,No
2507,Male,48,70,Month-to-Month,PayPal,61.17,4635.43,Yes
2508,Male,75,35,Two Year,Bank Transfer,45.85,3688.17,No
2509,Female,21,19,Month-to-Month,Bank Transfer,40.39,2587.07,Yes
2510,Female,20,50,Month-to-Month,Bank Transfer,54.66,1138.37,No
2511,Male,53,35,One Year,Credit Card,54.62,1043.71,No
2512,Male,28,11,One Year,PayPal,34.25,3903.01,No
2513,Male,71,26,Two Year,PayPal,79.94,4640.0,Yes
2514,Male,36,10,One Year,Bank Transfer,28.26,690.42,No
2515,Male,26,46,Two Year,Bank Transfer,70.02,3408.94,No
2516,Female,59,28,Two Year,Credit Card,59.17,3666.53,No
2517,Male,58,19,Month-to-Month,Credit Card,101.52,2600.3,Yes
2518,Male,37,36,Month-to-Month,Bank Transfer,42.02,1722.73,No
2519,Male,26,18,Two Year,Bank Transfer,76.01,3571.1,No
2520,Male,35,26,One Year,Bank Transfer,31.81,2341.2,Yes
2521,Male,62,49,Two Year,PayPal,91.69,2346.51,No
2522,Male,74,55,Two Year,Credit Card,52.5,598.7,No
2523,Female,53,8,Month-to-Month,PayPal,115.9,3185.86,No
2524,Female,59,5,Month-to-Month,Bank Transfer,110.69,546.7,Yes
2525,Male,49,30,Month-to-Month,Credit Card,67.87,1467.7,No
2526,Female,21,8,One Year,Bank Transfer,98.93,982.4,No
2527,Male,47,36,Two Year,PayPal,27.42,4731.11,Yes
2528,Female,28,27,One Year,Credit Card,98.23,493.08,Yes
2529,Male,59,15,Month-to-Month,Credit Card,64.76,2366.24,Yes
2530,Female,36,38,One Year,Bank Transfer,29.46,3103.32,No
2531,Male,35,39,One Year,Bank Transfer,47.83,2383.6,No
2532,Female,62,43,Month-to-Month,PayPal,49.94,3342.96,No
2533,Female,73,35,Two Year,PayPal,91.67,254.5,No
2534,Female,22,51,One Year,PayPal,98.65,4644.07,No
2535,Male,75,38,One Year,Credit Card,73.33,1838.37,No
2536,Female,60,35,Two Year,Bank Transfer,53.08,2220.94,No
2537,Female,55,52,One Year,Credit Card,60.74,2735.38,No
2538,Female,36,9,One Year,Credit Card,82.5,3257.12,Yes
2539,Male,37,44,Two Year,Credit Card,83.15,715.25,No
2540,Male,19,8,Two Year,Credit Card,38.11,1898.35,No
2541,Male,36,1,One Year,PayPal,70.06,3021.16,Yes
2542,Male,75,25,Two Year,PayPal,76.74,2686.8,Yes
2543,Male,54,71,Two Year,Bank Transfer,94.96,353.09,Yes
2544,Female,60,32,One Year,Bank Transfer,66.71,3775.36,Yes
2545,Male,28,62,Month-to-Month,Bank Transfer,113.66,1996.2,No
2546,Female,30,10,One Year,PayPal,86.56,195.3,No
2547,Female,79,17,One Year,Credit Card,92.21,4003.48,No
2548,Male,37,11,Two Year,Credit Card,78.64,128.21,No
2549,Female,59,47,Month-to-Month,Credit Card,104.54,1090.48,Yes
2550,Male,59,56,Month-to-Month,Bank Transfer,55.96,3650.24,No
2551,Female,19,41,Month-to-Month,Bank Transfer,23.2,3006.21,Yes
2552,Male,67,16,Two Year,Credit Card,31.45,2834.34,No
2553,Female,71,25,Two Year,Credit Card,62.84,2583.13,No
2554,Female,26,30,Month-to-Month,Bank Transfer,59.24,4794.95,No
2555,Male,62,41,Month-to-Month,PayPal,64.71,392.18,No
2556,Male,24,61,Two Year,Bank Transfer,73.89,2364.8,No
2557,Female,73,49,Two Year,Bank Transfer,60.78,4846.67,Yes
2558,Male,21,42,One Year,Credit Card,24.62,1386.1,No
2559,Male,78,63,One Year,Credit Card,99.97,261.21,No
2560,Male,65,26,Two Year,Credit Card,113.47,2429.73,Yes
2561,Male,19,38,Month-to-Month,Bank Transfer,77.9,3877.72,No
2562,Female,40,28,Two Year,Credit Card,66.8,1085.37,No
2563,Female,18,70,Month-to-Month,Bank Transfer,31.4,1316.56,Yes
2564,Male,66,1,Two Year,PayPal,112.32,889.71,No
2565,Male,22,66,One Year,Bank Transfer,56.17,1860.27,Yes
2566,Female,49,42,One Year,Credit Card,97.54,4434.78,No
2567,Male,36,8,One Year,Credit Card,39.34,1094.98,No
2568,Female,48,50,Two Year,PayPal,110.9,1386.03,No
2569,Male,71,10,Two Year,Credit Card,91.2,4435.54,No
2570,Female,21,52,Month-to-Month,Credit Card,51.34,4651.58,No
2571,Female,24,11,Two Year,PayPal,95.85,361.83,No
2572,Male,49,4,Two Year,PayPal,50.43,2749.89,No
2573,Male,50,30,One Year,Bank Transfer,41.47,1552.69,No
2574,Female,23,37,Month-to-Month,Credit Card,100.77,927.62,Yes
2575,Female,51,17,One Year,Credit Card,112.99,2638.96,No
2576,Male,68,9,Two Year,PayPal,25.19,3916.82,No
2577,Male,32,6,One Year,Credit Card,28.7,940.86,No
2578,Female,45,69,One Year,Credit Card,108.62,1682.59,No
2579,Male,33,49,Month-to-Month,Credit Card,114.72,2887.34,No
2580,Male,75,1,Two Year,Credit Card,90.63,4471.44,Yes
2581,Male,38,18,Month-to-Month,Bank Transfer,63.05,4465.0,No
2582,Male,39,14,One Year,PayPal,71.73,3331.3,No
2583,Female,50,12,Month-to-Month,Credit Card,57.1,3707.86,No
2584,Male,70,68,Month-to-Month,Credit Card,114.38,635.41,No
2585,Female,52,70,Two Year,Credit Card,88.15,3419.9,No
2586,Female,42,60,Month-to-Month,PayPal,114.8,1742.93,No
2587,Male,57,65,One Year,PayPal,110.4,3595.64,Yes
2588,Female,43,53,Month-to-Month,Credit Card,88.54,727.28,Yes
2589,Female,36,39,One Year,Bank Transfer,43.4,2957.52,No
2590,Female,37,49,Month-to-Month,Bank Transfer,64.93,1859.49,Yes
2591,Male,47,2,Month-to-Month,Bank Transfer,87.39,2195.43,No
2592,Female,59,16,Month-to-Month,Bank Transfer,66.89,632.66,No
2593,Male,64,48,Two Year,PayPal,64.25,3480.61,No
2594,Female,53,45,Month-to-Month,PayPal,62.31,3752.66,No
2595,Male,74,26,One Year,Credit Card,37.87,758.4,Yes
2596,Female,37,11,One Year,PayPal,58.55,2567.79,No
2597,Female,79,55,Two Year,Bank Transfer,118.78,3956.59,Yes
2598,Female,58,13,Month-to-Month,Credit Card,45.65,1193.94,No
2599,Male,69,27,One Year,PayPal,51.05,550.18,No
2600,Male,62,62,Month-to-Month,Credit Card,116.33,4566.05,No
2601,Female,39,12,Two Year,PayPal,71.21,3839.0,No
2602,Female,54,63,Month-to-Month,Credit Card,97.17,1589.19,No
2603,Female,44,3,Month-to-Month,Bank Transfer,44.63,3693.12,No
2604,Female,49,4,One Year,Bank Transfer,60.27,241.26,No
2605,Male,63,15,Two Year,Bank Transfer,82.23,4058.77,No
2606,Male,39,47,Two Year,PayPal,45.05,2005.49,Yes
2607,Male,25,24,Two Year,Credit Card,58.48,1397.61,No
2608,Female,29,41,Month-to-Month,Bank Transfer,67.6,1130.42,No
2609,Female,42,70,Two Year,Bank Transfer,104.15,2122.45,No
2610,Male,35,16,One Year,Credit Card,89.27,3295.84,No
2611,Female,18,57,One Year,Bank Transfer,111.64,3992.52,No
2612,Female,78,41,Month-to-Month,Credit Card,116.7,194.58,No
2613,Male,49,47,Two Year,PayPal,67.28,4709.02,No
2614,Female,63,46,Two Year,Bank Transfer,62.0,4201.63,No
2615,Male,19,62,One Year,Credit Card,76.05,4800.7,No
2616,Female,53,36,One Year,Credit Card,109.79,1359.48,No
2617,Male,63,30,Month-to-Month,Credit Card,21.98,883.68,No
2618,Male,39,15,Month-to-Month,Bank Transfer,43.2,4386.38,Yes
2619,Female,33,18,One Year,PayPal,103.76,190.83,Yes
2620,Male,78,29,Two Year,Credit Card,72.21,2136.04,No
2621,Male,65,58,Two Year,PayPal,103.33,2205.79,No
2622,Male,45,22,Month-to-Month,PayPal,85.16,1208.31,No
2623,Male,70,55,One Year,Bank Transfer,101.3,1235.35,Yes
2624,Male,65,23,One Year,PayPal,61.84,3369.39,No
2625,Female,53,44,One Year,Credit Card,21.0,1665.08,No
2626,Female,73,70,Two Year,PayPal,87.4,607.69,Yes
2627,Female,78,60,Two Year,PayPal,69.7,1755.76,Yes
2628,Female,33,5,Month-to-Month,Bank Transfer,118.34,2551.18,No
2629,Male,52,34,One Year,PayPal,32.02,301.06,Yes
2630,Female,50,12,Two Year,Credit Card,81.95,4954.66,Yes
2631,Female,42,67,Two Year,Credit Card,50.12,3568.33,Yes
2632,Male,56,41,Month-to-Month,Credit Card,70.24,655.45,No
2633,Female,29,8,One Year,Bank Transfer,27.33,312.08,No
2634,Female,33,2,Month-to-Month,Bank Transfer,106.1,4956.71,No
2635,Female,53,58,Two Year,Credit Card,109.15,3166.82,No
2636,Female,75,37,Two Year,PayPal,69.16,3039.46,Yes
2637,Male,75,60,Month-to-Month,Bank Transfer,28.35,1187.11,No
2638,Female,50,41,Month-to-Month,PayPal,78.11,4386.14,No
2639,Male,65,36,Month-to-Month,PayPal,48.67,443.79,Yes
2640,Female,58,19,One Year,Bank Transfer,22.5,3853.6,No
2641,Male,68,51,Month-to-Month,PayPal,102.97,753.73,Yes
2642,Male,53,54,Month-to-Month,PayPal,32.9,4034.31,Yes
2643,Male,53,29,Month-to-Month,Credit Card,112.51,1151.52,Yes
2644,Female,66,67,Two Year,PayPal,86.31,4875.94,Yes
2645,Male,69,8,Two Year,PayPal,34.31,1094.79,Yes
2646,Male,75,61,Month-to-Month,Bank Transfer,46.63,3043.48,Yes
2647,Female,45,56,Two Year,Bank Transfer,117.66,4352.31,No
2648,Female,51,7,Month-to-Month,PayPal,84.85,2222.14,No
2649,Male,33,68,Month-to-Month,PayPal,68.21,2410.95,No
2650,Female,46,21,Month-to-Month,Bank Transfer,115.41,4738.07,Yes
2651,Female,69,45,Two Year,PayPal,23.04,453.98,No
2652,Female,46,12,One Year,Credit Card,58.35,2609.81,Yes
2653,Female,72,7,One Year,PayPal,101.82,2063.97,No
2654,Female,41,45,Two Year,PayPal,115.51,2529.8,No
2655,Female,40,35,One Year,PayPal,98.41,1541.22,No
2656,Male,34,40,One Year,PayPal,83.73,450.75,No
2657,Female,21,11,One Year,Bank Transfer,32.86,1326.81,No
2658,Male,40,42,Month-to-Month,PayPal,73.68,203.81,No
2659,Female,39,2,Month-to-Month,Credit Card,77.47,704.35,Yes
2660,Female,55,34,One Year,PayPal,102.83,1298.52,No
2661,Female,44,54,Month-to-Month,Credit Card,86.91,1547.61,No
2662,Female,47,51,Two Year,Bank Transfer,104.55,1942.51,Yes
2663,Male,71,32,Month-to-Month,Credit Card,78.07,4508.31,No
2664,Male,39,12,Month-to-Month,Bank Transfer,33.55,2871.02,Yes
2665,Female,23,13,Month-to-Month,Bank Transfer,94.93,4482.25,Yes
2666,Male,44,30,Month-to-Month,Bank Transfer,83.62,413.13,No
2667,Male,39,71,Month-to-Month,Credit Card,54.82,1730.43,Yes
2668,Male,30,45,Month-to-Month,Credit Card,101.96,1992.33,No
2669,Female,41,70,One Year,Credit Card,108.32,394.61,No
2670,Male,76,46,One Year,Bank Transfer,93.39,4622.1,No
2671,Male,67,32,Month-to-Month,PayPal,68.4,1509.77,No
2672,Female,50,36,Month-to-Month,Credit Card,50.93,3930.18,No
2673,Male,47,30,Month-to-Month,Credit Card,42.86,2390.99,No
2674,Female,39,3,Two Year,Credit Card,103.06,2300.82,No
2675,Female,24,37,Month-to-Month,PayPal,85.08,4255.06,No
2676,Male,75,4,Two Year,Bank Transfer,84.07,1738.98,No
2677,Male,26,68,Month-to-Month,PayPal,40.04,300.87,No
2678,Male,49,43,Month-to-Month,PayPal,75.56,2632.37,Yes
2679,Female,52,7,One Year,PayPal,118.75,1267.16,Yes
2680,Male,34,43,Two Year,Bank Transfer,64.67,1788.81,Yes
2681,Male,39,37,Month-to-Month,Credit Card,75.17,1856.98,No
2682,Male,43,66,Month-to-Month,Credit Card,107.6,4458.89,Yes
2683,Male,49,46,One Year,Credit Card,107.38,4356.87,No
2684,Female,46,69,One Year,Bank Transfer,26.61,4676.57,Yes
2685,Male,54,3,Month-to-Month,PayPal,110.28,2921.68,No
2686,Male,53,35,Two Year,Bank Transfer,85.61,3011.37,No
2687,Male,63,15,One Year,Bank Transfer,54.24,2506.05,No
2688,Female,59,27,Month-to-Month,PayPal,96.68,3699.25,Yes
2689,Female,27,69,Month-to-Month,Bank Transfer,68.83,4620.76,Yes
2690,Female,40,53,Two Year,PayPal,74.81,224.73,No
2691,Female,22,67,One Year,Bank Transfer,83.78,1438.18,No
2692,Male,28,39,Two Year,Bank Transfer,100.64,352.54,No
2693,Male,78,6,Month-to-Month,Bank Transfer,67.17,1768.01,No
2694,Male,29,14,One Year,PayPal,45.95,4255.56,No
2695,Female,37,4,Month-to-Month,Bank Transfer,81.24,2465.54,Yes
2696,Female,27,16,Month-to-Month,Credit Card,117.16,4463.74,No
2697,Male,43,7,Month-to-Month,Credit Card,29.74,4314.36,No
2698,Male,29,27,Two Year,PayPal,20.66,793.94,No
2699,Female,59,67,One Year,PayPal,58.83,1489.76,No
2700,Male,79,3,One Year,Bank Transfer,74.41,2821.24,Yes
2701,Male,42,32,Two Year,Credit Card,71.1,1893.82,No
2702,Female,25,48,Month-to-Month,Credit Card,51.51,3134.33,No
2703,Female,69,68,One Year,Credit Card,113.34,3023.7,No
2704,Male,37,10,Two Year,Bank Transfer,44.39,256.28,No
2705,Male,27,1,Two Year,Credit Card,32.24,2050.41,Yes
2706,Male,42,18,Month-to-Month,Credit Card,42.37,2300.32,No
2707,Female,65,28,One Year,Credit Card,29.72,4460.2,No
2708,Female,64,43,One Year,Credit Card,104.59,3585.97,No
2709,Male,47,22,Two Year,Bank Transfer,60.16,1239.7,Yes
2710,Female,29,64,One Year,Bank Transfer,103.06,2967.3,No
2711,Male,25,30,Two Year,PayPal,83.8,2138.38,No
2712,Female,40,41,Month-to-Month,Bank Transfer,67.45,4509.69,No
2713,Male,34,39,Month-to-Month,Bank Transfer,30.23,273.72,Yes
2714,Male,21,25,One Year,Credit Card,23.71,4983.18,Yes
2715,Male,18,11,Month-to-Month,PayPal,75.74,759.09,Yes
2716,Male,54,22,One Year,Bank Transfer,40.0,3192.42,Yes
2717,Male,69,20,Two Year,PayPal,64.3,1555.58,No
2718,Female,56,5,One Year,Bank Transfer,114.64,2594.38,Yes
2719,Female,25,22,Month-to-Month,Bank Transfer,33.37,1588.3,No
2720,Male,50,18,Month-to-Month,Bank Transfer,90.66,2234.73,No
2721,Female,54,2,One Year,Credit Card,41.21,1234.04,No
2722,Female,75,3,Month-to-Month,Bank Transfer,44.09,504.93,No
2723,Male,56,44,One Year,Credit Card,83.87,3152.4,No
2724,Male,52,36,One Year,Bank Transfer,33.09,4391.21,No
2725,Female,42,37,Two Year,PayPal,58.77,2849.75,Yes
2726,Male,46,23,Month-to-Month,Credit Card,58.02,2377.0,No
2727,Female,57,53,Month-to-Month,Bank Transfer,65.53,233.81,No
2728,Female,79,62,Month-to-Month,Bank Transfer,51.85,2508.07,No
2729,Male,45,71,One Year,Bank Transfer,47.34,3707.7,No
2730,Female,70,58,Two Year,PayPal,98.19,874.78,No
2731,Male,52,33,One Year,Bank Transfer,27.98,3845.76,No
2732,Male,68,57,Month-to-Month,PayPal,104.98,2470.49,No
2733,Male,65,49,One Year,Bank Transfer,103.84,3838.08,No
2734,Male,20,38,Month-to-Month,PayPal,113.26,828.63,Yes
2735,Female,19,51,One Year,Credit Card,43.97,1088.57,Yes
2736,Male,33,58,One Year,PayPal,111.64,2286.33,No
2737,Female,79,24,Month-to-Month,Bank Transfer,65.04,2435.81,Yes
2738,Female,66,42,One Year,Credit Card,88.38,4971.4,No
2739,Female,64,71,Month-to-Month,Bank Transfer,105.18,4932.16,Yes
2740,Male,63,20,One Year,PayPal,26.26,2338.84,No
2741,Male,77,44,One Year,Credit Card,23.47,1275.03,Yes
2742,Female,50,54,Month-to-Month,Bank Transfer,40.18,3493.92,Yes
2743,Female,74,47,Month-to-Month,PayPal,76.07,1048.63,Yes
2744,Male,24,7,Month-to-Month,PayPal,97.81,1453.85,No
2745,Female,40,5,Month-to-Month,PayPal,97.55,2740.6,No
2746,Male,75,52,Month-to-Month,Credit Card,109.31,4732.89,No
2747,Female,48,32,One Year,Bank Transfer,75.64,242.07,Yes
2748,Male,61,27,One Year,Bank Transfer,76.02,3404.61,No
2749,Male,79,50,Two Year,Bank Transfer,27.84,4339.5,No
2750,Male,35,66,Two Year,Credit Card,96.53,3695.23,No
2751,Male,37,38,Two Year,Bank Transfer,68.06,2461.56,No
2752,Female,25,56,Month-to-Month,Bank Transfer,40.87,4301.26,No
2753,Male,47,63,Month-to-Month,Bank Transfer,32.51,3933.3,No
2754,Male,30,30,One Year,PayPal,108.92,3695.17,No
2755,Female,55,46,One Year,Bank Transfer,77.64,620.01,No
2756,Female,47,70,One Year,PayPal,81.82,3552.97,Yes
2757,Male,37,67,Month-to-Month,PayPal,44.08,862.39,No
2758,Female,27,51,Two Year,PayPal,75.03,4500.45,No
2759,Female,62,59,Month-to-Month,PayPal,35.9,3275.86,No
2760,Male,45,59,Two Year,Bank Transfer,61.89,4401.46,No
2761,Female,36,50,One Year,Bank Transfer,44.61,938.1,No
2762,Female,19,68,One Year,PayPal,36.66,2935.16,No
2763,Female,62,52,Two Year,Bank Transfer,99.95,168.64,No
2764,Female,44,45,Month-to-Month,PayPal,86.17,554.91,No
2765,Female,62,9,One Year,Credit Card,99.96,1802.04,No
2766,Male,79,64,Two Year,Bank Transfer,103.59,1486.69,No
2767,Male,69,8,Month-to-Month,PayPal,58.98,4022.86,No
2768,Male,69,49,Two Year,Credit Card,95.62,2764.39,No
2769,Female,62,55,One Year,Bank Transfer,93.39,4533.77,No
2770,Female,30,9,Month-to-Month,Bank Transfer,44.67,4766.8,Yes
2771,Female,29,12,One Year,Credit Card,88.91,4367.96,Yes
2772,Female,49,69,Month-to-Month,Bank Transfer,112.81,1494.06,No
2773,Female,34,19,One Year,Credit Card,88.58,3096.34,No
2774,Male,73,8,Month-to-Month,Bank Transfer,52.73,3832.82,No
2775,Male,57,18,Two Year,Credit Card,90.19,2703.13,No
2776,Male,55,26,One Year,Bank Transfer,78.12,1734.82,Yes
2777,Male,38,43,One Year,PayPal,100.57,993.75,No
2778,Male,50,26,One Year,Bank Transfer,47.18,4821.22,No
2779,Female,41,14,One Year,Credit Card,36.22,1110.5,No
2780,Female,72,7,Two Year,Credit Card,63.25,4076.79,No
2781,Male,77,2,Two Year,PayPal,82.63,752.54,No
2782,Male,76,48,Month-to-Month,Credit Card,29.68,4942.03,No
2783,Female,33,70,Month-to-Month,PayPal,46.32,1753.44,No
2784,Female,20,56,Two Year,Credit Card,36.7,3914.98,Yes
2785,Female,40,21,Month-to-Month,Bank Transfer,97.03,847.25,Yes
2786,Female,72,7,One Year,Bank Transfer,90.45,3613.19,No
2787,Male,35,40,Month-to-Month,Credit Card,82.54,3482.72,No
2788,Female,27,27,Month-to-Month,PayPal,66.31,1960.54,No
2789,Female,49,2,Month-to-Month,Credit Card,64.75,297.49,No
2790,Female,61,13,Two Year,Bank Transfer,71.74,2119.03,No
2791,Male,30,4,Month-to-Month,Credit Card,101.85,2842.69,No
2792,Male,36,68,One Year,Bank Transfer,79.62,370.49,No
2793,Male,49,26,One Year,Bank Transfer,94.65,1418.56,No
2794,Male,56,20,Month-to-Month,Bank Transfer,46.12,4897.72,Yes
2795,Male,30,57,One Year,Credit Card,67.78,4607.51,No
2796,Female,64,27,Month-to-Month,Credit Card,83.04,4106.61,No
2797,Male,26,64,Month-to-Month,Bank Transfer,51.51,835.7,Yes
2798,Female,29,20,One Year,Bank Transfer,71.95,2088.22,Yes
2799,Male,23,4,Two Year,Credit Card,104.01,1116.28,No
2800,Male,75,71,One Year,Credit Card,27.74,1155.51,No
2801,Female,37,47,Month-to-Month,PayPal,100.9,4413.7,Yes
2802,Female,59,20,Month-to-Month,Credit Card,80.31,2120.28,No
2803,Female,37,41,One Year,PayPal,61.13,4260.01,Yes
2804,Female,61,61,One Year,PayPal,76.12,1896.38,No
2805,Male,73,65,Two Year,Credit Card,80.59,365.37,No
2806,Female,25,40,Month-to-Month,Bank Transfer,98.07,758.61,No
2807,Female,75,40,One Year,Credit Card,100.21,320.22,No
2808,Female,26,54,One Year,PayPal,94.0,1466.19,No
2809,Male,77,23,Two Year,PayPal,21.71,2640.76,No
2810,Female,76,65,One Year,PayPal,75.71,1178.07,Yes
2811,Female,21,36,Two Year,Bank Transfer,63.14,2932.72,No
2812,Male,38,56,One Year,Credit Card,77.63,1542.17,No
2813,Male,25,64,Two Year,Credit Card,80.55,2484.26,No
2814,Male,73,47,Month-to-Month,Bank Transfer,81.61,1636.61,No
2815,Male,52,42,Month-to-Month,Bank Transfer,55.0,3034.08,No
2816,Male,38,27,Two Year,Bank Transfer,64.7,3215.82,No
2817,Female,59,23,Month-to-Month,Bank Transfer,21.6,4311.53,No
2818,Female,43,71,Month-to-Month,Credit Card,113.54,4143.32,No
2819,Female,67,45,One Year,Bank Transfer,118.8,2796.61,No
2820,Male,23,32,Month-to-Month,Credit Card,60.09,2049.07,No
2821,Female,22,39,Two Year,Bank Transfer,61.96,1134.12,Yes
2822,Female,43,54,Two Year,Bank Transfer,65.95,3126.91,Yes
2823,Male,44,44,Month-to-Month,Bank Transfer,49.34,2774.05,Yes
2824,Female,73,64,Two Year,Credit Card,63.55,284.07,Yes
2825,Female,35,70,One Year,PayPal,55.87,283.14,No
2826,Male,72,6,One Year,Bank Transfer,21.96,835.38,No
2827,Female,77,8,Two Year,Credit Card,32.66,3614.75,Yes
2828,Male,54,66,Month-to-Month,Credit Card,27.87,4310.31,Yes
2829,Female,38,40,One Year,PayPal,43.88,225.18,No
2830,Male,70,63,One Year,PayPal,29.98,4109.19,No
2831,Male,70,42,Month-to-Month,Bank Transfer,43.02,2380.34,Yes
2832,Female,33,62,Month-to-Month,PayPal,20.41,2065.98,No
2833,Female,50,7,One Year,PayPal,118.88,2768.91,No
2834,Male,57,1,Month-to-Month,Bank Transfer,30.92,4691.24,Yes
2835,Male,19,43,Two Year,Credit Card,104.01,2887.55,No
2836,Male,45,13,One Year,Credit Card,30.21,612.44,Yes
2837,Male,77,11,Month-to-Month,PayPal,51.13,2411.69,No
2838,Male,63,35,Month-to-Month,PayPal,114.16,4891.45,No
2839,Male,72,38,One Year,PayPal,51.08,900.26,No
2840,Female,70,45,Month-to-Month,Bank Transfer,85.46,2364.68,No
2841,Male,21,51,Month-to-Month,Credit Card,51.83,3515.64,Yes
2842,Female,67,15,Month-to-Month,Credit Card,114.29,1888.38,No
2843,Female,60,59,One Year,Credit Card,21.05,3868.42,No
2844,Female,37,66,Two Year,Bank Transfer,45.11,1139.6,No
2845,Female,39,14,Month-to-Month,PayPal,61.32,558.4,No
2846,Female,74,14,One Year,Credit Card,102.45,1712.47,No
2847,Female,70,41,One Year,PayPal,77.3,4356.18,Yes
2848,Male,36,24,Two Year,Bank Transfer,109.48,3599.69,Yes
2849,Male,47,5,Month-to-Month,PayPal,108.37,4916.88,No
2850,Female,64,34,One Year,Bank Transfer,115.53,1716.04,No
2851,Female,52,32,Month-to-Month,PayPal,38.27,2561.93,No
2852,Female,62,46,Month-to-Month,Bank Transfer,62.23,2174.54,No
2853,Female,22,16,One Year,PayPal,62.74,2487.76,No
2854,Male,21,22,Two Year,Credit Card,32.3,794.19,Yes
2855,Male,32,32,One Year,Credit Card,114.51,1066.07,No
2856,Female,78,41,Month-to-Month,Bank Transfer,56.27,2552.88,Yes
2857,Female,41,22,Two Year,PayPal,83.93,4844.11,No
2858,Male,50,53,One Year,Bank Transfer,80.42,4728.86,No
2859,Female,27,23,Month-to-Month,Credit Card,43.7,560.57,No
2860,Male,52,35,Month-to-Month,PayPal,77.22,2955.22,Yes
2861,Female,54,43,One Year,Bank Transfer,45.63,3139.35,No
2862,Male,69,62,Two Year,Credit Card,48.59,3216.07,No
2863,Female,49,45,One Year,Credit Card,75.05,3246.05,No
2864,Female,33,57,Month-to-Month,Credit Card,65.68,401.18,No
2865,Female,30,67,Month-to-Month,Bank Transfer,62.33,2585.69,No
2866,Female,34,55,One Year,PayPal,59.33,111.06,Yes
2867,Female,22,31,One Year,Bank Transfer,95.47,4598.47,No
2868,Male,66,54,Two Year,PayPal,48.09,182.83,No
2869,Female,62,36,Month-to-Month,Bank Transfer,51.27,3908.95,Yes
2870,Male,25,35,Month-to-Month,Bank Transfer,77.93,1276.75,No
2871,Male,64,14,One Year,Bank Transfer,116.43,2973.32,No
2872,Male,43,22,Month-to-Month,PayPal,49.11,2312.35,No
2873,Male,29,15,Month-to-Month,Bank Transfer,61.6,2764.74,No
2874,Female,55,50,One Year,PayPal,32.83,3045.88,No
2875,Female,56,24,One Year,PayPal,84.08,4917.85,No
2876,Female,42,42,Month-to-Month,Credit Card,45.12,3929.43,No
2877,Female,62,40,Two Year,PayPal,72.6,4027.7,Yes
2878,Female,76,49,One Year,Credit Card,62.01,4494.35,No
2879,Female,73,71,One Year,Credit Card,97.59,4563.24,No
2880,Male,66,9,Two Year,Credit Card,103.29,4280.73,No
2881,Male,67,43,Month-to-Month,Bank Transfer,93.74,3772.72,No
2882,Male,67,62,Month-to-Month,PayPal,65.03,103.58,Yes
2883,Male,52,20,Two Year,Credit Card,61.5,3047.89,Yes
2884,Female,78,19,Two Year,PayPal,61.24,424.12,No
2885,Female,22,21,Two Year,Bank Transfer,70.16,160.44,Yes
2886,Female,30,9,One Year,Credit Card,81.89,199.12,No
2887,Male,62,61,One Year,Credit Card,52.41,4677.93,Yes
2888,Male,55,34,One Year,Credit Card,93.2,1505.33,Yes
2889,Male,47,70,Two Year,Credit Card,110.63,2889.81,No
2890,Male,30,33,Two Year,Credit Card,26.77,1033.17,Yes
2891,Female,32,59,Month-to-Month,Bank Transfer,22.16,3809.66,No
2892,Female,36,71,Two Year,Credit Card,87.56,4058.15,No
2893,Female,55,14,Month-to-Month,Credit Card,84.59,1833.92,No
2894,Female,55,53,One Year,Credit Card,65.84,155.22,No
2895,Female,59,54,Month-to-Month,Credit Card,102.82,3215.76,Yes
2896,Male,49,44,Two Year,Bank Transfer,94.94,4385.54,No
2897,Male,52,29,One Year,PayPal,116.67,725.06,Yes
2898,Male,37,7,Month-to-Month,Bank Transfer,103.59,3538.44,Yes
2899,Female,37,46,Month-to-Month,Bank Transfer,28.19,1406.4,No
2900,Male,66,69,Month-to-Month,Bank Transfer,61.6,2234.47,No
2901,Female,30,34,Month-to-Month,Credit Card,55.65,1735.34,Yes
2902,Male,43,46,One Year,PayPal,103.5,4542.01,No
2903,Female,65,19,One Year,Credit Card,43.57,1569.67,No
2904,Male,34,30,Two Year,Credit Card,31.0,4802.18,Yes
2905,Male,47,8,One Year,Bank Transfer,27.81,664.56,No
2906,Female,21,18,Two Year,Credit Card,76.2,4623.17,No
2907,Female,25,60,Two Year,Bank Transfer,50.59,3338.24,Yes
2908,Male,26,44,One Year,PayPal,38.93,1404.55,No
2909,Male,39,52,Two Year,PayPal,110.95,226.97,No
2910,Male,61,8,One Year,PayPal,21.5,837.42,Yes
2911,Female,29,13,Month-to-Month,PayPal,64.12,4659.05,No
2912,Female,36,42,Two Year,PayPal,68.56,2544.33,No
2913,Male,50,20,One Year,Bank Transfer,73.9,2928.11,No
2914,Male,21,35,Month-to-Month,PayPal,96.08,4162.71,No
2915,Male,19,66,Two Year,Credit Card,20.64,3158.0,Yes
2916,Male,77,49,Month-to-Month,PayPal,43.67,1083.67,Yes
2917,Male,24,66,Month-to-Month,Bank Transfer,98.14,2907.82,No
